id,title,authors,venue,year
344,"cache invalidation scheme for mobile computing systems with real-time data j yuen , e chan , k lam , h leung 2000",,sigmod record,
345,"robust and efficient fuzzy match for online data cleaning s chaudhuri , k ganjam , v ganti , r motwani sigmod conference 2003",,,
346,mapping data in peer-to-peer systems : semantics and algorithmic issues,"a kementsietsidis , m arenas , r miller",sigmod conference,2003.0
347,"a vision of management of complex models p bernstein , a halevy , r pottinger",,sigmod record,2000.0
348,scientific data repositories : designing for a moving target sigmod conference 2003,"e stolte , c praun , g alonso , t gross",,
349,chair 's message 2000,,,
350,"stream processing of xpath queries with predicates a gupta , d suciu sigmod conference 2003",,,
351,xml and information retrieval : a sigir 2000 workshop,,,2001.0
352,report on the fourth international conference on flexible query answering systems,,,2001.0
353,xpath queries on streaming data 2003,"f peng , s chawathe",sigmod conference,
354,location-based spatial queries sigmod conference 2003,"j zhang , m zhu , d papadias , y tao , d lee",,
355,"sql and management of external data j melton , j michels , v josifovski , k kulkarni , p schwarz , k zeidenstein 2001",,sigmod record,
356,the clio project : managing heterogeneity sigmod record,"r miller , m hernсndez , l haas , l yan , c ho , r fagin , l popa",,2001.0
357,the design of an acquisitional query processor for sensor networks 2003,"s madden , m franklin , j hellerstein , w hong",sigmod conference,
358,xpress : a queriable compression for xml data sigmod conference 2003,"j min , m park , c chung",,
359,"quality of service in multimedia digital libraries e bertino , a elmagarmid , m hacid",,sigmod record,2001.0
360,d ( k ) - index : an adaptive structural summary for graph-structured data,"c qun , a lim , k ong",sigmod conference,2003.0
361,"towards knowledge-based digital libraries l feng , m jeusfeld , j hoppenbrouwers",,sigmod record,2001.0
362,"temporal coalescing with now , granularity , and incomplete information c dyreson 2003",,sigmod conference,
363,reminiscences on influential papers 2001,,,
364,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,,,2001.0
365,"warping indexes with envelope transforms for query by humming y zhu , d shasha sigmod conference 2003",,,
366,chair 's message,,,2001.0
367,"rondo : a programming platform for generic model management s melnik , e rahm , p bernstein sigmod conference 2003",,,
368,"on schema matching with opaque column names and data values j kang , j naughton 2003",,sigmod conference,
369,re-designing distance functions and distance-based applications for high dimensional data,c aggarwal,sigmod record,2001.0
370,statistical schema matching across web query interfaces 2003,"b he , k chang",sigmod conference,
371,"querying multi-dimensional data indexed using the hilbert space-filling curve j lawder , p king sigmod record",,,2001.0
372,"spectral bloom filters s cohen , y matias 2003",,sigmod conference,
373,"infosphere project : system support for information flow applications c pu , k schwan , j walpole 2001",,sigmod record,
374,the asilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman",sigmod record,1998.0
375,"a scalable hash ripple join algorithm g luo , c ellmann , p haas , j naughton sigmod conference",,,2002.0
376,"executing sql over encrypted data in the database-service-provider model h hacigќmќs , b iyer , c li , s mehrotra sigmod conference",,,2002.0
377,"electronic market : the roadmap for university libraries and members to survive in the information jungle m christoffel , s pulkowski , b schmitt , p lockemann sigmod record 1998",,,
378,"covering indexes for branching path queries r kaushik , p bohannon , j naughton , h korth 2002",,sigmod conference,
379,xml and electronic commerce : enabling the network economy,"b meltzer , r glushko",sigmod record,1998.0
380,apex : an adaptive path index for xml data sigmod conference 2002,"c chung , j min , k shim",,
381,component-based e-commerce : assesment of current practices and future directions sigmod record 1998,"m bichler , a segev , j zhao",,
382,accelerating xpath location steps t grust 2002,,sigmod conference,
383,editor 's notes,m franklin,sigmod record,1998.0
384,"efficient evaluation of queries in a mediator for websources v zadorozhny , l raschid , m vidal , t urhan , l bright sigmod conference",,,2002.0
385,"sqlj part 0 , now known as sql/olb ( object-language bindings ) a eisenberg , j melton",,sigmod record,1998.0
386,the middleware muddle d ritter sigmod record,,,1998.0
387,"best-effort cache synchronization with source cooperation c olston , j widom sigmod conference",,,2002.0
388,reminiscences on influential papers,,,1998.0
389,"continuously adaptive continuous queries over streams s madden , m shah , j hellerstein , v raman",,sigmod conference,2002.0
390,"an adaptive peer-to-peer network for distributed caching of olap results p kalnis , w ng , b ooi , d papadias , k tan sigmod conference",,,2002.0
391,"design and implementation of rmp - a virtual electronic market place s boll , w klas , b battaglin sigmod record",,,1998.0
392,"a componentized architecture for dynamic electronic markets b reich , i ben-shaul sigmod record 1998",,,
393,"efficient integration and aggregation of historical information m riedewald , d agrawal , a abbadi 2002",,sigmod conference,
394,"archiving scientific data p buneman , s khanna , k tajima , w tan sigmod conference 2002",,,
395,adept : an agent-based approach to business process management sigmod record,"n jennings , t norman , p faratin",,1998.0
396,xquery : a query language for xml,,,2003.0
397,a workflow-based electronic marketplace on the web sigmod record,"a dogac , i durusoy , s arpinar , n tatbul , p koksal , i cingil , n dimililer",,1998.0
398,guest editor 's introduction,,,1998.0
399,"the lowell report j gray , h schek , m stonebraker , j ullman sigmod conference 2003",,,
400,chair 's message 1998,,,
401,"panel : querying networked databases n koudas , d srivastava",,sigmod conference,2003.0
402,"ipsofacto : a visual correlation tool for aggregate network traffic data f korn , s muthukrishnan , y zhu sigmod conference 2003",,,
403,an anonymous electronic commerce scheme with an off-line authority and untrusted agents 1998,"j domingo-ferrer , j herrera-joancomartэ",sigmod record,
404,"discovering internet marketing intelligence through online analytical web usage mining a bќchner , m mulvenna sigmod record 1998",,,
405,plastic : reducing query optimization overheads through plan recycling sigmod conference 2003,"v sengar , j haritsa",,
406,"rolex : relational on-line exchange with xml p bohannon , x dong , s ganguly , h korth , c li , p narayan , p shenoy 2003",,sigmod conference,
407,videoanywhere : a system for searching and managing distributed video assets sigmod record 1999,"a sheth , c bertram , k shah",,
408,reminiscences on influential papers,,,1999.0
409,"query by humming - in action with its technology revealed y zhu , d shasha , x zhao",,sigmod conference,2003.0
410,rainbow : multi-xquery optimization using materialized xml views sigmod conference,"x zhang , k dimitrova , l wang , m el-sayed , b murphy , b pielech , m mulchandani , l ding , e rundensteiner",,2003.0
411,report on the 13th brazilian symposium on database systems ( sbbd ' 98 ) 1999,,,
412,"timber : a native system for querying xml s paparizos , s al-khalifa , a chapman , h jagadish , l lakshmanan , a nierman , j patel , d srivastava , n wiwatwattana , y wu , c yu sigmod conference 2003",,,
413,the oasis multidatabase prototype sigmod record,"m roantree , j murphy , w hasselbring",,1999.0
414,"lockx : a system for efficiently querying secure xml s cho , s amer-yahia , l lakshmanan , d srivastava 2003",,sigmod conference,
415,editor 's notes m franklin 1998,,sigmod record,
416,building database-driven electronic catalogs sigmod record,s danish,,1998.0
417,"trex : dtd-conforming xml to xml transformations a zhou , q wang , z guo , x gong , s zheng , h wu , j xiao , k yue , w fan 2003",,sigmod conference,
418,nsf workshop on industrial/academic cooperation in database systems 1999,,,
419,irisnet : internet-scale resource-intensive sensor services,"a deshpande , s nath , p gibbons , s seshan",sigmod conference,2003.0
420,"sql : 1999 , formerly known as sql 3 1999","a eisenberg , j melton",sigmod record,
421,"telegraphcq : continuous dataflow processing s chandrasekaran , o cooper , a deshpande , m franklin , j hellerstein , w hong , s krishnamurthy , s madden , f reiss , m shah 2003",,sigmod conference,
422,semantic integration of environmental models for application to global information systems and decision-making d mackay 1999,,sigmod record,
423,pix : exact and approximate phrase matching in xml 2003,"s amer-yahia , m fernandez , d srivastava , y xu",sigmod conference,
424,stream : the stanford stream data manager,"a arasu , b babcock , s babu , m datar , k ito , i nishizawa , j rosenstein , j widom",sigmod conference,2003.0
425,"semantic and pedagogic interoperability mechanisms in the ariadne educational repository e forte , f haenni , k warkentyne , e duval , k cardinaels , e vervaet , k hendrikx , m forte , f simillion 1999",,sigmod record,
426,statement from the treasurer e hanson 1999,,sigmod record,
427,"transparent mid-tier database caching in sql server p larson , j goldstein , j zhou 2003",,sigmod conference,
428,semantic interoperability in global information systems : a brief introduction to the research area and the special section,"a ouksel , a sheth",sigmod record,1999.0
429,qxtract : a building block for efficient information extraction from plain-text databases sigmod conference 2003,"e agichtein , l gravano",,
