id,title,authors,venue,year
262,accessibility of the database literature,richard t. snodgrass,sigmod record,2001.0
263,too much middleware sigmod record 2002,michael stonebraker,,
264,will database researchers have any role in data security ? ( panel abstract ),arnon rosenthal,sigmod conference,2001.0
265,"50,000 users on an oracle8 universal server database","ashok josji , tirthankar lahiri , amit jasuja , sumanta chatterjee",sigmod conference,1998.0
266,"approximate query translation across heterogeneous information sources hector garcia-molina , kevin chen-chuan chang vldb",,,2000.0
267,media360 workflow-implementing a workflow engine inside a database vldb 2000,carsten blecken,,
268,"statistical schema matching across web query interfaces bin he , kevin chen-chuan chang sigmod conference",,,2003.0
269,"constant time permutation : an efficient block allocation strategy for variable-bit-rate continuous media data jen-wen ding , yueh-min huang , shiao-li tsao 1999",,vldb j.,
270,"cache investment : integrating query optimization and distributed data placement donald kossmann , gerhard drasch , michael j. franklin 2000",,acm trans . database syst .,
271,editor 's notes michael j. franklin sigmod record,,,1997.0
272,information director 's message alberto o. mendelzon sigmod record,,,1998.0
273,continuous queries over data streams sigmod record,"jennifer widom , shivnath babu",,2001.0
274,converting relational to object-oriented databases sigmod record 1997,joseph fong,,
275,enhancing database correctness : a statistical approach,"wen-chi hou , zhongyang zhang",sigmod conference,1995.0
276,"constructing the next 100 database management systems andreas geppert , klaus r. dittrich sigmod record",,,1994.0
277,efficient computation of iceberg cubes with complex measures 2001,"guozhu dong , jian pei , jiawei han , ke wang",sigmod conference,
278,a fast index for semistructured data,"brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon",vldb,2001.0
279,"a monte carlo algorithm for fast projective clustering michael jones , pankaj k. agarwal , t. m. murali , cecilia magdalena procopiuc sigmod conference",,,2002.0
280,"towards a database body of knowledge : a study from spain mario piattini , francisco ruiz , coral calero",,sigmod record,2003.0
281,software as a service : asp and asp aggregation christoph bussler,,sigmod conference,2002.0
282,cheetah : a lightweight transaction server for plug-and-play internet data management vldb,"gustavo alonso , guy pardon",,2000.0
283,"principles of optimally placing data in tertiary storage libraries fenia zioga , peter triantafillou , stavros christodoulakis vldb",,,1997.0
284,flexible support for multiple access control policies acm trans . database syst .,"v. s. subrahmanian , sushil jajodia , pierangela samarati , maria luisa sapino",,2001.0
285,"aries/csa : a method for database recovery in client-server architectures c. mohan , inderpal narang sigmod conference 1994",,,
286,providing better support for a class of decision support queries 1996,"antonio badia , dirk van gucht , sudhir rao",sigmod conference,
287,"spatio-temporal retrieval with rasdaman peter baumann , norbert widmann , roland ritsch , paula furtado , andreas dehmel",,vldb,1999.0
288,"tcp-d - the challenges , issues and results",ramesh bhashyam,sigmod record,1996.0
289,reminiscences on influential papers,"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross",sigmod record,2001.0
290,"computing iceberg queries efficiently hector garcia-molina , narayanan shivakumar , jeffrey d. ullman , rajeev motwani , min fang vldb 1998",,,
291,paradise : a database system for gis applications 1995,paradise team,sigmod conference,
292,"very large databases : how large , how different ?",david vaskevitch,vldb,1995.0
293,automatic segmentation of text into structured records sigmod conference,"vinayak r. borkar , sunita sarawagi , kaustubh deshmukh",,2001.0
294,"xperanto : middleware for publishing object-relational data as xml documents michael j. carey , subbu n. subramanian , eugene j. shekita , jerry kiernan , jayavel shanmugasundaram",,vldb,2000.0
295,bit-sliced index arithmetic 2001,"elizabeth j. o'neil , denis rinfret , patrick e. o'neil",sigmod conference,
296,treasurer 's message joachim hammer 2001,,sigmod record,
297,a hypertext query language for images li yang,,sigmod record,1994.0
298,"the bucky object-relational benchmark ( experience paper ) jeffrey f. naughton , michael j. carey , dhaval shah , johannes gehrke , mohammad asgarian , david j. dewitt , paul brown sigmod conference",,,1997.0
299,"view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000",,,
300,"declarative data cleaning : language , model , and algorithms daniela florescu , cristian-augustin saita , eric simon , dennis shasha , helena galhardas vldb",,,2001.0
301,banks : browsing and keyword searching in relational databases,"arvind hulgeri , gaurav bhalotia , soumen chakrabarti , parag , s. sudarshan , charuta nakhe , b. aditya",vldb,2002.0
302,garbage collection in object-oriented databases using transactional cyclic reference counting vldb j.,"s. sudarshan , prasan roy , abraham silberschatz , srinivas ashwin , s. seshadri",,1998.0
303,"xpress : a queriable compression for xml data myung-jae park , jun-ki min , chin-wan chung sigmod conference",,,2003.0
304,"a novel index supporting high volume data warehouse insertion anindya datta , chris jermaine , edward omiecinski vldb",,,1999.0
305,"coloring away communication in parallel query optimization rajeev motwani , waqar hasan vldb 1995",,,
306,sensor data mining : similarity search and pattern analysis 2002,christos faloutsos,vldb,
307,"privacy-preserving indexing of documents on the network mayank bawa , rakesh agrawal , roberto j. bayardo jr. 2003",,vldb,
308,"serf : odmg-based generic re-structuring facility stacia de lima , li chen , ming li , s. weiner , chandrakant natarajan , elke a. rundensteiner , xin zhang , kajal t. claypool , jing jin sigmod conference",,,1999.0
309,"multiview access protocols for large-scale replication weimin du , xiangning liu , abdelsalam helal acm trans . database syst .",,,1998.0
310,"the case for enhanced abstract data types raghu ramakrishnan , miron livny , praveen seshadri 1997",,vldb,
311,"probe , count , and classify : categorizing hidden web databases sigmod conference 2001","mehran sahami , panagiotis g. ipeirotis , luis gravano",,
312,the role of integrity constraints in database interoperation vldb 1996,"peter m. g. apers , mark w. w. vermeer",,
313,m-tree : an efficient access method for similarity search in metric spaces 1997,"paolo ciaccia , pavel zezula , marco patella",vldb,
314,"the oodb path-method generator ( pmg ) using access weights and precomputed access relevance james geller , ashish mehta , erich j. neuhold , yehoshua perl vldb j.",,,1998.0
315,metadata standards for data warehousing : open information model vs. common warehouse metamodel 2000,"anca vaduva , thomas vetterli , martin staudt",sigmod record,
316,"comprehension syntax limsoon wong , dan suciu , val tannen , peter buneman , leonid libkin sigmod record",,,1994.0
317,"fast subsequence matching in time-series databases m. ranganathan , christos faloutsos , yannis manolopoulos 1994",,sigmod conference,
318,"querying structured text in an xml database h. v. jagadish , shurug al-khalifa , cong yu 2003",,sigmod conference,
319,"online scaling in a highly available database svein erik bratsberg , rune humborstad",,vldb,2001.0
320,"approximate computation of multidimensional aggregates of sparse data using wavelets min wang , jeffrey scott vitter 1999",,sigmod conference,
321,discovering web services : an overview vadim draluk vldb,,,2001.0
322,"coordinating backup/recovery and data consistency between database and file systems c. mohan , inderpal narang , suparna bhattacharya , karen brannon , hui-i hsiao , mahadevan subramanian sigmod conference",,,2002.0
323,chair 's message richard t. snodgrass sigmod record 1997,,,
324,"an ultra highly available dbms svein-olaf hvasshovd , svein erik bratsberg , øystein torbjørnsen vldb",,,2000.0
325,implementation of magic-sets in a relational database system sigmod conference,"inderpal singh mumick , hamid pirahesh",,1994.0
326,managing multiple and distributed ontologies on the semantic web vldb j. 2003,"boris motik , alexander maedche , ljiljana stojanovic",,
327,"outlier detection for high dimensional data charu c. aggarwal , philip s. yu 2001",,sigmod conference,
328,"energy-performance trade-offs for spatial access methods on memory-resident data mahmut t. kandemir , ning an , mary jane irwin , anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan vldb j. 2002",,,
329,"an execution model for limited ambiguity rules and its application to derived data update i-min a. chen , dennis mcleod , richard hull acm trans . database syst .",,,1995.0
330,xquec : pushing queries to compressed xml data vldb,"ioana manolescu , gianni costa , andrei arion , andrea pugliese , angela bonifati , sandra d'aguanno",,2003.0
331,"dynamic memory adjustment for external mergesort weiye zhang , per-åke larson 1997",,vldb,
332,filenet integrated document management database usage and issues sigmod conference,daniel s. whelan,,1998.0
333,"data compression support in databases david wilhite , balakrishna r. iyer vldb",,,1994.0
334,supporting valid-time indeterminacy,"richard t. snodgrass , curtis e. dyreson",acm trans . database syst .,1998.0
335,architectures for internal web services deployment oded shmueli 2001,,vldb,
336,reducing the braking distance of an sql query engine,"donald kossmann , michael j. carey",vldb,1998.0
337,dec data distributor : for data replication and data warehousing daniel j. dietterich sigmod conference,,,1994.0
338,optimizing multidimensional index trees for main memory access sigmod conference 2001,"sang kyun cha , keunjoo kwon , kihong kim",,
339,"an approach to confidence based page ranking for user oriented web search sanasam ranbir singh , debasis giri , debajyoti mukhopadhyay",,sigmod record,2003.0
