index,id,title,authors,venue,year
324,333,constraint databases : a tutorial introduction,j bussche,sigmod record,2000.0
325,334,multi-dimensional clustering : a new data layout scheme in db2,"s padmanabhan , b bhattacharjee , t malkemus , l cranston , m huras",sigmod conference,2003.0
326,335,generating spatiotemporal datasets on the www,"y theodoridis , m nascimento",sigmod record,2000.0
327,336,theory of answering queries using views,a halevy,sigmod record,2000.0
328,337,using sets of feature vectors for similarity search on voxelized cad objects,"h kriegel , s brecheisen , p krіger , m pfeifle , m schubert",sigmod conference,2003.0
329,338,object database evolution using separation of concerns,"a rashid , p sawyer",sigmod record,2000.0
330,339,a framework for change diagnosis of data streams,c aggarwal,sigmod conference,2003.0
331,340,on relational support for xml publishing : beyond sorting and tagging,"s chaudhuri , r kaushik , j naughton",sigmod conference,2003.0
332,341,moving up the food chain : supporting e-commerce applications on databases,a jhingran,sigmod record,2000.0
333,342,reminiscences on influential papers,,,2000.0
334,343,qcluster : relevance feedback using adaptive clustering for content-based image retrieval,"d kim , c chung",sigmod conference,2003.0
335,344,oracle xml db repository,v krishnamurthy,sigmod conference,2003.0
336,345,vldb workshop on technologies in e-services ( tes ),,,2000.0
337,347,oracle rac : architecture and performance,a pruscino,sigmod conference,2003.0
338,348,the future of web services - i,a bosworth,sigmod conference,2003.0
339,349,using quantitative information for efficient association rule generation,"b pєssas , w jr. , m carvalho , r resende",sigmod record,2000.0
340,350,the future of web services - ii,f cabrera,sigmod conference,2003.0
341,351,"research and practice in federated information systems , report of the efis ' 2000 international workshop",,,2000.0
342,352,processing set expressions over continuous update streams,"s ganguly , m garofalakis , r rastogi",sigmod conference,2003.0
343,353,editor 's notes,m franklin,sigmod record,2000.0
344,354,cache invalidation scheme for mobile computing systems with real-time data,"j yuen , e chan , k lam , h leung",sigmod record,2000.0
345,355,robust and efficient fuzzy match for online data cleaning,"s chaudhuri , k ganjam , v ganti , r motwani",sigmod conference,2003.0
346,356,mapping data in peer-to-peer systems : semantics and algorithmic issues,"a kementsietsidis , m arenas , r miller",sigmod conference,2003.0
347,357,a vision of management of complex models,"p bernstein , a halevy , r pottinger",sigmod record,2000.0
348,358,scientific data repositories : designing for a moving target,"e stolte , c praun , g alonso , t gross",sigmod conference,2003.0
349,359,chair 's message,,,2000.0
350,360,stream processing of xpath queries with predicates,"a gupta , d suciu",sigmod conference,2003.0
351,361,xml and information retrieval : a sigir 2000 workshop,,,2001.0
352,362,report on the fourth international conference on flexible query answering systems,,,2001.0
353,363,xpath queries on streaming data,"f peng , s chawathe",sigmod conference,2003.0
354,364,location-based spatial queries,"j zhang , m zhu , d papadias , y tao , d lee",sigmod conference,2003.0
355,365,sql and management of external data,"j melton , j michels , v josifovski , k kulkarni , p schwarz , k zeidenstein",sigmod record,2001.0
356,366,the clio project : managing heterogeneity,"r miller , m hernсndez , l haas , l yan , c ho , r fagin , l popa",sigmod record,2001.0
357,367,the design of an acquisitional query processor for sensor networks,"s madden , m franklin , j hellerstein , w hong",sigmod conference,2003.0
358,368,xpress : a queriable compression for xml data,"j min , m park , c chung",sigmod conference,2003.0
359,369,quality of service in multimedia digital libraries,"e bertino , a elmagarmid , m hacid",sigmod record,2001.0
360,370,d ( k ) - index : an adaptive structural summary for graph-structured data,"c qun , a lim , k ong",sigmod conference,2003.0
361,371,towards knowledge-based digital libraries,"l feng , m jeusfeld , j hoppenbrouwers",sigmod record,2001.0
362,372,"temporal coalescing with now , granularity , and incomplete information",c dyreson,sigmod conference,2003.0
363,373,reminiscences on influential papers,,,2001.0
364,374,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,,,2001.0
365,375,warping indexes with envelope transforms for query by humming,"y zhu , d shasha",sigmod conference,2003.0
366,376,chair 's message,,,2001.0
367,377,rondo : a programming platform for generic model management,"s melnik , e rahm , p bernstein",sigmod conference,2003.0
368,378,on schema matching with opaque column names and data values,"j kang , j naughton",sigmod conference,2003.0
369,379,re-designing distance functions and distance-based applications for high dimensional data,c aggarwal,sigmod record,2001.0
370,380,statistical schema matching across web query interfaces,"b he , k chang",sigmod conference,2003.0
371,381,querying multi-dimensional data indexed using the hilbert space-filling curve,"j lawder , p king",sigmod record,2001.0
372,382,spectral bloom filters,"s cohen , y matias",sigmod conference,2003.0
373,383,infosphere project : system support for information flow applications,"c pu , k schwan , j walpole",sigmod record,2001.0
374,384,the asilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman",sigmod record,1998.0
375,385,a scalable hash ripple join algorithm,"g luo , c ellmann , p haas , j naughton",sigmod conference,2002.0
376,386,executing sql over encrypted data in the database-service-provider model,"h hacigќmќs , b iyer , c li , s mehrotra",sigmod conference,2002.0
377,387,electronic market : the roadmap for university libraries and members to survive in the information jungle,"m christoffel , s pulkowski , b schmitt , p lockemann",sigmod record,1998.0
378,388,covering indexes for branching path queries,"r kaushik , p bohannon , j naughton , h korth",sigmod conference,2002.0
379,389,xml and electronic commerce : enabling the network economy,"b meltzer , r glushko",sigmod record,1998.0
380,390,apex : an adaptive path index for xml data,"c chung , j min , k shim",sigmod conference,2002.0
381,391,component-based e-commerce : assesment of current practices and future directions,"m bichler , a segev , j zhao",sigmod record,1998.0
382,392,accelerating xpath location steps,t grust,sigmod conference,2002.0
383,393,editor 's notes,m franklin,sigmod record,1998.0
384,394,efficient evaluation of queries in a mediator for websources,"v zadorozhny , l raschid , m vidal , t urhan , l bright",sigmod conference,2002.0
385,395,"sqlj part 0 , now known as sql/olb ( object-language bindings )","a eisenberg , j melton",sigmod record,1998.0
386,396,the middleware muddle,d ritter,sigmod record,1998.0
387,397,best-effort cache synchronization with source cooperation,"c olston , j widom",sigmod conference,2002.0
388,398,reminiscences on influential papers,,,1998.0
389,399,continuously adaptive continuous queries over streams,"s madden , m shah , j hellerstein , v raman",sigmod conference,2002.0
390,400,an adaptive peer-to-peer network for distributed caching of olap results,"p kalnis , w ng , b ooi , d papadias , k tan",sigmod conference,2002.0
391,401,design and implementation of rmp - a virtual electronic market place,"s boll , w klas , b battaglin",sigmod record,1998.0
392,402,a componentized architecture for dynamic electronic markets,"b reich , i ben-shaul",sigmod record,1998.0
393,403,efficient integration and aggregation of historical information,"m riedewald , d agrawal , a abbadi",sigmod conference,2002.0
394,404,archiving scientific data,"p buneman , s khanna , k tajima , w tan",sigmod conference,2002.0
395,405,adept : an agent-based approach to business process management,"n jennings , t norman , p faratin",sigmod record,1998.0
396,406,xquery : a query language for xml,,,2003.0
397,407,a workflow-based electronic marketplace on the web,"a dogac , i durusoy , s arpinar , n tatbul , p koksal , i cingil , n dimililer",sigmod record,1998.0
398,408,guest editor 's introduction,,,1998.0
399,409,the lowell report,"j gray , h schek , m stonebraker , j ullman",sigmod conference,2003.0
400,410,chair 's message,,,1998.0
401,411,panel : querying networked databases,"n koudas , d srivastava",sigmod conference,2003.0
402,412,ipsofacto : a visual correlation tool for aggregate network traffic data,"f korn , s muthukrishnan , y zhu",sigmod conference,2003.0
403,413,an anonymous electronic commerce scheme with an off-line authority and untrusted agents,"j domingo-ferrer , j herrera-joancomartэ",sigmod record,1998.0
404,414,discovering internet marketing intelligence through online analytical web usage mining,"a bќchner , m mulvenna",sigmod record,1998.0
405,415,plastic : reducing query optimization overheads through plan recycling,"v sengar , j haritsa",sigmod conference,2003.0
406,416,rolex : relational on-line exchange with xml,"p bohannon , x dong , s ganguly , h korth , c li , p narayan , p shenoy",sigmod conference,2003.0
407,417,videoanywhere : a system for searching and managing distributed video assets,"a sheth , c bertram , k shah",sigmod record,1999.0
408,418,reminiscences on influential papers,,,1999.0
409,419,query by humming - in action with its technology revealed,"y zhu , d shasha , x zhao",sigmod conference,2003.0
410,420,rainbow : multi-xquery optimization using materialized xml views,"x zhang , k dimitrova , l wang , m el-sayed , b murphy , b pielech , m mulchandani , l ding , e rundensteiner",sigmod conference,2003.0
411,421,report on the 13th brazilian symposium on database systems ( sbbd ' 98 ),,,1999.0
412,422,timber : a native system for querying xml,"s paparizos , s al-khalifa , a chapman , h jagadish , l lakshmanan , a nierman , j patel , d srivastava , n wiwatwattana , y wu , c yu",sigmod conference,2003.0
413,423,the oasis multidatabase prototype,"m roantree , j murphy , w hasselbring",sigmod record,1999.0
414,424,lockx : a system for efficiently querying secure xml,"s cho , s amer-yahia , l lakshmanan , d srivastava",sigmod conference,2003.0
415,425,editor 's notes,m franklin,sigmod record,1998.0
416,426,building database-driven electronic catalogs,s danish,sigmod record,1998.0
417,427,trex : dtd-conforming xml to xml transformations,"a zhou , q wang , z guo , x gong , s zheng , h wu , j xiao , k yue , w fan",sigmod conference,2003.0
418,428,nsf workshop on industrial/academic cooperation in database systems,,,1999.0
419,429,irisnet : internet-scale resource-intensive sensor services,"a deshpande , s nath , p gibbons , s seshan",sigmod conference,2003.0
