id,label,left_index,left_id,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_index,right_id,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released
229,1,47,588,"Afire Love Ed Sheeran Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative $ 1.29 2014 Asylum Records UK , a Warner Music UK Company 5:14",,x,,,,,20-Jun-14,932,55899,Afire Love Ed Sheeran 5:14,,x,Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,,"June 20 , 2014"
230,0,381,5201,Hold Up ( feat . T Streets ) I Am Not a Human Being $ 1.29 ‰ ãÑ 2010 Cash Money Records Inc. 4:10,Lil Wayne & T Streets,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",,,,15-Nov-10,595,22909,Wowzerz ( Album Version ( Explicit ) ) [ feat . Trina ] [ Explicit ] I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ] 3:45,Lil Wayne,,Rap & Hip-Hop,$ 1.29,2005 Secretly Canadian,,"March 26 , 2013"
231,0,102,1264,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France,,One Love ( Deluxe Version ),"Dance , Music",,,2:51,21-Aug-09,770,34920,"Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:31 August 21 , 2009",,,,$ 1.29,,,
232,0,60,969,Speak Now - World Tour Live Concert ( Live 2011 ) Taylor Swift 2:09:26,,Speak Now - World Tour Live,"Country , Music , Rock , Contemporary Country , Honky Tonk",Album Only,"2011 Big Machine Records , LLC .",,21-Nov-11,836,41979,"Long Live Taylor Swift Speak Now Country , Country Rock , Pop , Rock $ 1.29 October 25 , 2010",,,,,"( C ) 2010 Big Machine Records , LLC .",5:17,
233,0,154,1558,Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ) $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 18-Apr-11,Shinedown,,"Rock , Music , Metal , Alternative , Hard Rock",,,5:06,,829,41579,"Left Out ( Live From Washington State ) Somewhere In The Stratosphere $ 1.29 April 18 , 2011",Shinedown,,Rock,,( C ) 2005 MCA Nashville,5:54,
234,0,439,6762,"The Birds , Pt. 1 The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B ‰ ãÑ 2012 XO & co. , Inc. 3:34 13-Nov-12",,,,$ 1.29,,,,890,51437,The Birds Pt. 2 ( Album Version ( Edited ) ) [ Clean ] $ 1.29,The Weeknd,Trilogy ( Edited Version ) [ Clean ],R&B,,"( C ) 2013 XO & co. , Inc.",5:53,"September 18 , 2015"
235,0,68,1156,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20",,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,,,24-Nov-14,771,34921,"It 's The Way You Love Me ( Feat . Kelly Rowland ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 4:11 August 21 , 2009",,,Dance & Electronic,,,,
236,0,169,1685,"Best of Cr247 Chase Rice Ignite the Night ( Party Edition ) Country , Music , Urban Cowboy , Contemporary Country 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment . 19-Aug-14",,,,Album Only,,6:57,,605,23820,"50 Shades of Crazy Chase Rice Country 3:10 August 19 , 2014",,Ignite the Night,,$ 1.29,"( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,
237,0,252,3312,Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 4-Dec-12,,,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,734,34309,The Bluff ( feat . Cam ` Ron ) [ Explicit ] Wiz Khalifa O.N.I.F.C. [ Explicit ] 3:48,,,Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,"December 4 , 2012"
238,0,34,368,"Get Free ( Andy C remix ) Electronic , Music , Dance , Rock , Electronica $ 1.29 2013 Secretly Canadian / Mad Decent 5:31",Major Lazer,Get Free - Single,,,,,27-Feb-13,558,19176,Break Free [ feat . Zedd ] Major Lazer Get It : Hip-Hop & Pop for Now [ Explicit ] Dance & Electronic $ 1.29 2013 Secretly Canadian / Mad Decent 3:34,,,,,,,
239,0,278,3413,"Remember You ( feat . The Weeknd ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99",Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,748,34349,"Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] December 4 , 2012",Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:31,
240,0,235,2979,"Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Thinking About You ( feat . Ayah Marar ) [ Remixes ] Dance , Music 2013 Sony Music Entertainment UK Limited 5:42",Calvin Harris,,,$ 1.29,,,2-Aug-13,786,37085,"Pray to God ( R3hab Remix ) Pray to God ( Remixes ) $ 1.29 September 25 , 2015",Calvin Harris feat . HAIM,,Dance & Electronic,,"( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States",4:31,
241,0,297,3527,Good Feeling ( Seductive Remix ) Flo Rida,,Good Feeling ( Remixes ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:45,15-Nov-11,926,54789,"Wild Ones ( Feat . Sia ) ( Maison & Dragen Remix ) Flo Rida Wild Ones ( Feat . Sia ) [ Remixes Pt. 2 ] $ 1.29 ( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc. 6:06",,,"Dance & Electronic , House",,,,"April 24 , 2012"
242,0,73,1164,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,636,27989,"I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) David Guetta Listen ( Deluxe ) $ 1.29 2015 If Moving Your Mine November 24 , 2014",,,Dance & Electronic,,,3:08,
243,1,374,5122,From Time ( feat . Jhene Aiko ) Drake $ 1.29 ‰ ãÑ 2013 Cash Money Records Inc. 24-Sep-13,,Nothing Was the Same,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , R&B / Soul , Contemporary R&B",,,5:22,,730,34113,From Time [ feat . JhenÌ © Aiko ] [ Explicit ] Drake Nothing Was The Same [ Explicit ] 5:22,,,Rap & Hip-Hop,$ 1.29,( C ) 2013 Cash Money Records Inc.,,"September 24 , 2013"
244,1,282,3421,"Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",Wiz Khalifa,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,736,34320,"Remember You ( feat . The Weeknd ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop December 4 , 2012",,O.N.I.F.C. [ Explicit ],,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:49,
245,1,62,1069,Boiling ( Medlar Remix ) Control,Disclosure,,"Electronic , Music , Dance",$ 1.29,2013 Greco-Roman Ltd,5:52,2-Apr-13,522,11277,"Boiling ( Medlar Remix ) Disclosure $ 0.89 5:52 April 2 , 2013",,Control,Dance & Electronic,,2013 Greco-Roman Ltd,,
246,0,288,3451,Remember You ( feat . The Weeknd ) 4-Dec-12,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,740,34326,"The Bluff ( feat . Cam ` Ron ) [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:48 December 4 , 2012",Wiz Khalifa,O.N.I.F.C. [ Explicit ],,,,,
247,0,23,310,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15 6-May-14,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,,,,584,22304,Think About It [ feat . Wiz Khalifa ] [ Explicit ] Naughty Boy $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 3:05,,Hotel Cabana [ Explicit ],Pop,,,,"May 6 , 2014"
248,1,334,4587,"Billy Keith Urban In the Ranch Country , Music , Honky Tonk , Contemporary Country 1997",,,,$ 1.29,1997 Capitol Nashville,3:46,,615,26140,"Billy Country ( c ) 1997 Capitol Nashville February 10 , 2004",Keith Urban,Keith Urban In The Ranch,,$ 1.29,,3:46,
249,0,101,1263,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09,David Guetta,One Love ( Deluxe Version ),"Dance , Music",,,,,760,34898,Gettin ' Over You ( Feat . Fergie & Lmfao ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,David Guetta,One Love ( Deluxe Version ),,$ 1.29,,3:07,"August 21 , 2009"
250,0,233,2959,"Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Dance , Music $ 1.29 2013 Sony Music Entertainment UK Limited 5:42 2-Aug-13",Calvin Harris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],,,,,,590,22498,"How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Remixes ) Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 4:16 August 7 , 2015",Calvin Harris & Disciples,,,,,,
251,0,380,5161,The Motto ( Bonus Track ) [ feat . Lil Wayne ] Drake 3:01 15-Nov-11,,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,,,728,34090,Too Much [ feat . Sampha ] [ Explicit ] Drake Nothing Was The Same ( Deluxe ) [ Explicit ] 4:21,,,Rap & Hip-Hop,$ 1.29,( C ) 2013 Cash Money Records Inc.,,"September 24 , 2013"
252,0,184,2022,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12",Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],,$ 0.99,,5:10,,670,28367,"September ( Live in Stockholm ) Live After Deaf ( Stockholm ) Folk , Rock $ 0.99 2012 PAXAM RECORDS July 2 , 2012",Ryan Adams,,,,,2:43,
253,0,67,1155,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,,,,3:20,,695,31283,"Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",,,,,,4:24,"May 20 , 2003"
254,0,189,2301,Because of Your Love Kenny Chesney 2000 BMG Entertainment 26-Sep-00,,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,,4:16,,456,1238,"Hurry Up Love Country , Traditional Country , Cowboy $ 0.89 August 1 , 2008",Kenny Rogers,49 All Time Greatest Hits,,,( c ) 2008 Goldenlane Records,2:29,
255,0,277,3412,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",,O.N.I.F.C. ( Deluxe Version ),,,,5:20,4-Dec-12,488,7387,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",Wiz Khalifa,,,,,,"August 19 , 2014"
256,0,446,6876,Sumthin Like This Night ( feat . Gorillaz ) Doggumentary $ 1.29 29-Mar-11,Snoop Dogg & Gorillaz,,"Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap",,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:37,,528,13612,"This Weed Iz Mine ( Feat . Wiz Khalifa ) [ Explicit ] Doggumentary [ Explicit ] ( C ) 2011 Capitol Records , LLC 3:43",Snoop Dogg,,"Rap & Hip-Hop , West Coast",$ 1.29,,,"March 29 , 2011"
257,1,195,2394,"That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ] Kenny Chesney & Willie Nelson Lucky Old Sun Country , Music , Contemporary Country , Honky Tonk $ 0.99",,,,,"2008 Blue Chair Records , LLC",4:16,2008,679,29834,"That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Kenny Chesney Lucky Old Sun [ + video ] ( P ) 2008 Blue Chair Records , LLC and BMG Music",,,Country,$ 0.99,,4:16,"April 24 , 2012"
258,0,261,3341,Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 4-Dec-12,,,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,484,7371,"True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",,Blacc Hollywood ( Deluxe ) [ Explicit ],,,,4:15,
259,0,204,2653,"From This Dream Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country 2002 SONY BMG MUSIC ENTERTAINMENT 4:27",Little Big Town,Little Big Town,,$ 0.99,,,7-May-02,853,44051,Tattoos On This Town [ Explicit ] Country $ 0.99 2012 Music Club,Like Tattoos On This Town,Tattoos On This Town - Single ( Jason Aldean Tribute ) [ Explicit ],,,,3:28,"June 14 , 2012"
260,0,276,3409,"We Dem Boyz Wiz Khalifa Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56",,Blacc Hollywood ( Deluxe Version ),,$ 1.99,,,19-Aug-14,480,7357,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",Wiz Khalifa,,,,,,"August 19 , 2014"
261,0,12,264,VHS Outro ( Interlude ) X Ambassadors VHS $ 1.29,,,"Alternative , Music , Rock , Adult Alternative",,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,913,53050,"Moving Day ( Interlude ) X Ambassadors 0:19 June 30 , 2015",,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,,
262,0,209,2702,Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Album Only 5:11,,,"Hip-Hop/Rap , Music , Rap",,2015 300 Entertainment/RGF Productions,,,540,17183,How We Do Things ( feat . Monty ) [ Clean ] Fetty Wap,,Fetty Wap [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:31,"September 25 , 2015"
263,0,418,6282,"Same Love ( feat . Mary Lambert ) Macklemore & Ryan Lewis Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap ‰ ãÑ 2012 Macklemore , LLC . 5:20",,The Heist ( Deluxe Edition ),,$ 1.29,,,1-Aug-12,867,47824,"White Walls ( feat . ScHoolboy Q , Hollis ) [ Explicit ] Macklemore & Ryan Lewis The Heist [ Deluxe Edition ] [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Selena Garcia & Steven Gomez",,,,,,3:40,"October 9 , 2012"
264,0,172,1750,Get Low ( Neo Fresco Remix ) Dillon Francis & DJ Snake Get Low ( Remixes ) - EP 4:42 2-Jun-15,,,"Dance , Music",$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",,,929,54953,"Woman Like Me ( Dillon Francis Remix ) Willy Joy , Flosstradamus , Dillon Francis , Bird Peterson , Cousin Cole , Flinch $ 0.99 5:22",,Woman Like Me Remixes,Dance & Electronic,,( c ) 2011 Copyright Top Billin,,"September 30 , 2011"
265,0,247,3264,"Judas ( Royksopp 's 30 Pieces Remix ) Lady Gaga Born This Way ( The Remix ) Pop , Music , Dance Album Only 2011 Interscope Records 9:18",,,,,,,21-Nov-11,613,25857,Just Dance ( RedOne Remix ) ( C ) 2008 Interscope,Lady Gaga,Just Dance ( Remix EP pt2 ),Pop,$ 1.29,,4:19,"November 4 , 2008"
266,0,86,1199,"The Whisperer ( feat . Sia ) 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 24-Nov-14",David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,,3:54,,635,27988,S.T.O.P ( feat . Ryan Tedder ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine,David Guetta,,,$ 1.29,,3:34,"November 24 , 2014"
267,0,289,3452,Remember You ( feat . The Weeknd ) Wiz Khalifa $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 4-Dec-12,,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",,,,,741,34332,"Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:31",Wiz Khalifa,,,$ 1.29,,,"December 4 , 2012"
268,1,326,4301,"See You Again Elle King 2014 RCA Records , a division of Sony Music Entertainment 13-Feb-15",,Love Stuff,"Alternative , Music , Rock",$ 1.29,,3:26,,678,29695,See You Again Love Stuff Alternative Rock $ 1.29,Elle King,,,,( C ) 1996 The Island Def Jam Music Group,3:26,"February 13 , 2015"
269,0,277,3412,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",,O.N.I.F.C. ( Deluxe Version ),,,,5:20,4-Dec-12,479,7356,True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29,,Blacc Hollywood ( Deluxe ) [ Explicit ],,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,"August 19 , 2014"
270,0,349,4743,"Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo Present Jack '`` Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock $ 1.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 3:30 24-Feb-15",Skrillex & Diplo,,,,,,,823,41114,Febreze ( feat . 2 Chainz ) [ Explicit ],"Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,2012 Knight Skreams,3:34,"February 24 , 2015"
271,1,38,431,"Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock 3:48",,,,$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",,10-Nov-14,711,33296,Closer [ feat . Mike Posner ] [ Clean ] Nick Jonas ( Deluxe ) [ Clean ] Pop 3:48,Nick Jonas,,,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",,"November 10 , 2014"
272,0,21,303,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29",Naughty Boy,,,,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,580,22289,"Pardon Me [ feat . Tanika ] Naughty Boy $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 2:50 May 6 , 2014",,Hotel Cabana ( Deluxe Version ) [ Explicit ],Pop,,,,
273,0,254,3318,Medicated ( feat . Chevy Woods & Juicy J ) Wiz Khalifa 5:30 4-Dec-12,,O.N.I.F.C.,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,744,34341,"Bluffin ( feat . Berner ) [ Explicit ] O.N.I.F.C. [ Explicit ] $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012",Wiz Khalifa,,Rap & Hip-Hop,,,5:32,
274,1,73,1164,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,639,27994,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe ) 3:20 November 24 , 2014",,,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,,
275,0,361,5065,"This Is Not a Love Song Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",David Guetta & JD Davis,,,$ 1.29,‰ ãÑ 2007 Gum Records,3:46,18-Sep-07,784,36955,Drunk in Love [ Explicit ] 5:23,David Guetta,Pop for Your Weekend [ Explicit ],"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,,
276,0,144,1437,Fake ( Demo ) Us and Them ( Deluxe Version ),Shinedown,,"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,901,52937,Fake $ 1.29,Shinedown,Us And Them,Rock,,2015 Real Sounds,4:01,"October 4 , 2005"
277,0,100,1262,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09",David Guetta,,,$ 1.29,,,,773,34952,When Love Takes Over ( Feat . Kelly Rowland ) [ Explicit ] David Guetta One More Love [ Explicit ] $ 1.29 3:11,,,Dance & Electronic,,"( C ) 2014 Lazy Hooks , LLC Under Exclusive License To Capitol Records , LLC",,"November 24 , 2010"
278,0,232,2939,"Uptown Funk ( feat . Bruno Mars ) [ Trinidad James Remix ] Mark Ronson Pop , Music $ 1.29 4:22 29-Jun-15",,Uptown Funk ( Trinidad James Remix ) [ feat . Bruno Mars ] - Single,,,2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited,,,876,48458,"The Machines ( feat . Cevin Fisher ) The Machines ( feat . Cevin Fisher ) $ 1.29 Toolroom Productions June 22 , 2015","Mark Knight , Harry Romero , Chus & Ceballos",,"Electronica , Dance & Electronic , House",,,8:23,
279,0,197,2408,"Please Come to Boston ( Live ) Kenny Chesney When the Sun Goes Down ( Deluxe Version ) Country , Music , Contemporary Country , Urban Cowboy 2-Feb-04",,,,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,4:00,,924,54231,"Live Those Songs ( Live ) Kenny Chesney Country 2012 Pinecastle Records February 2 , 2004",,When The Sun Goes Down ( Deluxe Version ),,$ 0.99,,4:09,
280,0,373,5088,"Help Me Lose My Mind ( feat . London Grammar ) Electronic , Music 4:04 15-Apr-14",Disclosure,Settle ( Deluxe Version ),,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",,,507,9508,"Moving Mountains [ feat . Brendan Reilly ] Disclosure Electronica , Dance & Electronic September 25 , 2015",,Caracal ( Deluxe ),,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",5:36,
281,0,419,6287,Jimmy Iovine ( feat . Ab-Soul ) The Heist ( Deluxe Edition ) 3:53,Macklemore & Ryan Lewis,,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",,1-Aug-12,865,47807,Neon Cathedral ( feat . Allen Stone ) Macklemore & Ryan Lewis The Heist [ Clean ] 4:33,,,Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,,"October 9 , 2012"
282,1,168,1683,"Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 1.29",Chase Rice,Ignite the Night,,,2014 Dack Janiels Records,3:55,19-Aug-14,603,23727,"Jack Daniels and Jesus Chase Rice ( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,Ignite the Night ( Party Edition ) [ Explicit ],Country,$ 0.89,,3:55,"August 19 , 2014"
283,0,89,1203,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta $ 1.29 24-Nov-14,,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,,753,34883,I Got ta Feeling ( Fmif Remix ) [ Edit ] One Love ( Deluxe Version ) $ 1.29,David Guetta,,Dance & Electronic,,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:54,"August 21 , 2009"
