id,title,authors,venue,year
2848,logical introduction to databases,j grant,,1987.0
2849,"outerjoin simplification and reordering for query optimization , 1993","ca galindo-legaria , a rosenthal",submitted for,
2850,toward learning based web query processing,"y diao , h lu , s chen , z tian","vldb ,",2000.0
2851,a genetic algorithm for data sequencing,"r drechsler , n gockel","electronic letters ,",1997.0
2852,demonstration : enabling scalable online personalization on the web,k dutta,"proceedings of the international conference on very large & hellip ; ,",2000.0
2853,discovery of multiple-level association rules from large databases in proc . 1995 int,"j han , y fu","conf . very large data bases , zurich , switzerland , sept ,",
2854,databases on the web : technologies for federation architectures and case studies ( tutorial ) .,"acms anthology , p edition",,
2855,andi . n. subramanian . schemasql-a language for interoperability in relational multi-database systems,"lvs lakshmanan , f sadri",proceedings of inter . conference on very large databases (,
2856,update synchronization in distributed databases,"wk cheng , gg belford","vldb ,",
2857,andr . r. muntz . afaulttolerantdesignofamultimedia server,"s berson , l golubchik","inproceedings of the acm sigmod international conference on & hellip ; ,",
2858,"gibbs , 1989 , concurrency control in groupware systems","ca ellis , j simon","proceedings of acm sigmod conference on management of data ,",
2859,march 1993 . â ?? data management for mobile computingâ ??,"t imielinski , br badrinath",sigmod,
2860,user interface management systems and application portability,rc seacord,"ieee computer ,",
2861,cream-creating metadata for the semantic web,shs staab,"computer networks ,",
2862,implementing data cubes efficiently [ j ],"v hafinarayan , a rajaraman , jd ullman","sigmod ,",
2863,xtract : learning document type descriptors from xml document collections,"m garofalakis , a gionis , r rastogi , s seshadri , k","data mining and knowledge discovery ,",2003.0
2864,model and verification of a data manager based on aries .,acms anthology,,
2865,"goodman . n. , â ?? timestamp-based algorithms for concurrency control in distributed database systems ,",p bernstein,"proc . 6th vldb cot & mexico city , mexico , oct ,",
2866,application of oodb and sgml techniques in text database : an electronic dictionary system,j zhang,"sigmod record ,",1995.0
2867,"customer service systemâ ?? past , present and future",pf harrison,"bt technology journal ,",1997.0
2868,relational database operators,"r fagin , n forms","proc . acm sigmod conf . management of data ,",
2869,energy ejicient indexing on aiz acm sigmod int,"t imielinski , s viswanathan , b badrinath","conference on management of data ,",
2870,multi-dimensional selectivity estimation using compressed histogram information,"jh lee , dh kim , cw chung","sigmod conference ,",1999.0
2871,"range queries in olap data cubes , in â ?? sigmodâ ?? 97","ct ho , r agrawal , n megiddo , r srikant","& hellip ; acm sigmod international conference on management of data ,",
2872,"mining quantitative association rules in large relational tables , in `` proceedings of the acm sigmod","r srikant , r agrawal","montreal , canada ,",
2873,resilient logical structures for efficient management of replicated data,"d agrawal , a el abbadi",,
2874,andm . mehta . sprint : ascalableparallel classifier fordata mining . in 22 nd,"j shafer , r agrawal","vldb proceedings , bombay , india ,",
2875,a survey of schema-based matching approaches,"p shvaiko , j euzenat",,
2876,"the multiview project : object-oriented view technology and applications , acm int","e rundensteiner , h kuno , y ra , v crestana-taube , m","conf . on management of data ( sigmodâ ?? 96 ) ,",
2877,applying the golden rule of sampling for query estimation,"yl wu , d agrawal , a el abbadi","proceedings of the 2001 acm sigmod international conference & hellip ; ,",2001.0
2878,the vagabond approach to logging and recovery in transaction-time temporal object database systems,k nã ¸ rvã ¥ g,,
2879,andg . pozzi . specificationandimplementationofexceptions in workflow management systems,"f casati , s ceri , s paraboschi","acm trans . on database systems ,",
2880,validation algorithms for pointer values in dbtg databases,"bp da thomas , rj buhr","acm transactions on database systems ,",1977.0
2881,component technology,k kroeker,"ieee computer ,",
2882,predator : an or-dbms with enhanced data types,psm paskin,"proc . of acm sigmod ,",1997.0
2883,query flocks : a generalization of association rules,"d tsur , s abbiteboul , c clifton , r motwani , s","& hellip ; of acm sigmod conference on management of data ( sigmodâ ?? 98 & hellip ; ,",
2884,"automated selection of materialized views and indexes for sql databases , materialized view selection","s agrawal , s chaudhuri , v narasayya","proc . of vldb , roma , italy ,",
2885,dynamic iternset counting and impficalion rules for market basket data,"s brin , r motwani , jd ullman , s tsur","acm sigmod international conference on the management of & hellip ; ,",
2886,ql et . al. on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt","sigmod , santa barbara , california ,",
2887,ramakrishnan . probabilistic optimization of top-n queries,d donjerkovicandr,"proceedingsof vldb ,",
2888,web service composition with o'grape and osiris,"r weber , c schuler , p neukomm , h schuldt , hj schek","proceedings of the international conference on very large & hellip ; ,",2003.0
2889,database compression,"ma roth , sj van horn","sigmod record ,",1993.0
2890,read-onlytransactionsinadistributeddatabase,"h garcia-molina , g wiederhold","acm transactions on database systems ,",
2891,dynamic binding of service users and providers in an open services environment,"a wolisz , v tschammer","computer networks ,",
2892,the ssã · - tree : an improved index structure for similarity searches in a high-dimensional feature,"r kurniawati , js jin , ja shepherd",,
2893,equivalences among aggregate queries with negation,"s cohen , w nutt , y sagiv",,
2894,sqlj part 1 : sql routines using the java tm programming language,"a eisenberg , j melton","sigmod record ,",1999.0
2895,horizontal data partitioning in database systems,"s ceri , m negri , g pelagatti",proc . of the acm sigmod international conference on,
2896,multiway spatial joins,"n mamoulis , d papadias","acm transactions on database systems ,",2001.0
2897,tokuyamat ( 1996 ) mining optimized association rules for numeric attributes,"my fukudat , s morishita",proc . 15th acm sigact-sigmod-sigart symposium on principles,
2898,technologies for e-services third international workshop,"a buchmann , f casati , l fiege , mc hsu , mc shan","proceedings of of 3rd vldb workshop on technologies for e - & hellip ; ,",
2899,carey . programmingconstructs fordatabase systemimplementationinexodus,j richardsonandm,"proc . of sigmod ,",
2900,adsp oâ ?? neil . the dangers of replication and a solution,"jn gray , p helland",proceedings of the 1996 acm sigmod international conference,
2901,lore : a lightweight object repository for semistructured data .,"acms anthology , p edition",,
2902,an agent-based approach to software,"mr genesereth , jm tenenbaum","technical report logic-91-6 , stanford university logic group ,",
2903,monitoring xml data on the web,"b nguyen , s abiteboul , g cobena , m preda",,
2904,guest editorial,"z bankowski , a scott , f snyder","european law journal ,",1998.0
2905,bigsur : a system for the management of earth science data,"p brown , m stonebraker","& hellip ; international conference on very large data bases table of & hellip ; ,",1995.0
2906,a performance evaluation of oid mapping techniques,"a eickler , ca gerlhof","vldb ,",1995.0
2907,constraint satisfaction in database theory,m vardi,,
2908,"lh * - a scalable , distributed data store","w litwin , ma neimat , da schneider","acm transactions on database systems ( tods ) ,",
2909,data-driven one-to-one web site generation for data-intensive web applications,"s ceri , p fraternali , s paraboschi","proceedings of vldbâ ?? 99 , september 1999 , edinburgh ,",
2910,an overview of the emerging third-generation sql standard,j melton,"sigmod record ,",1995.0
2911,what can hierarchies do for data warehouses ?,"hv jagadish , lvs lakshmanan , d srivastava","proceedings of the international conference on very large & hellip ; ,",1999.0
2912,a dbms for large design automation databases,mn haynie,,
2913,fast computation of sparse datacubes [ c ],"ka ross , d strivastava","proc of the 23a vldb conf , athens , green ,",
2914,a probabilistic relational model,"d dey , s sarkar","acm trans . database systems ,",
2915,"interactive result visualization and view management in multimedia databases , ''","ks candan , e lemar , vs subrahmanian","& hellip ; to the special issue of the vldb journal on multimedia & hellip ; ,",
2916,incremental maintenance of recursive views using relational calculus/sql,j su,"sigmod record ,",2000.0
2917,editor 's notes,r goldstein,"the american statistician ,",1996.0
2918,understanding semantic relations,v storey,"vldb journal ,",
