_id,ltable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_id,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,label
58,217,"Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap 2015 300 Entertainment/RGF Productions 5:11",Fetty Wap,,,Album Only,,,,546,My Way ( feat . Monty ) [ Explicit ] Fetty Wap Rap & Hip-Hop $ 1.29,,Fetty Wap [ Explicit ],,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:33,"September 25 , 2015",0
59,200,"O Little Town of Bethlehem All I Want for Christmas Is a Real Good Tan Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas 4:18 4-Oct-03",Kenny Chesney,,,$ 0.99,2003 BMG Music,,,517,"Sweet Little Jesus Boy 3:04 August 17 , 2000",Kenny Rogers,Christmas Greetings,"Holiday , Christmas , Miscellaneous",$ 1.29,"( C ) 2000 Capitol Records , LLC",,,0
60,302,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane ) 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:36",Flo Rida,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29,,,24-Nov-10,920,"Street Money ( feat . Rick Ross ) [ Explicit ] Welcome to Flo Rida [ Explicit ] Rap & Hip-Hop $ 0.99 2015 CMG Records 3:57 April 6 , 2015",Flo Rida,,,,,,,0
61,133,"Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ] Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP Dance , Music",Zedd,,,$ 1.29,2015 Interscope Records,4:15,10-Jul-15,518,"Clarity ( Zedd Union Mix ) [ feat . Foxes ] Zedd Clarity ( Remixes ) Dance & Electronic $ 1.29 3:28 February 12 , 2013",,,,,( C ) 2013 Interscope Records,,,0
62,415,"We Run Sugarland Love On the Inside ( Deluxe Fan Edition ) Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass $ 1.29 3:55 22-Jul-08",,,,,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",,,677,We Run $ 1.29,Sugarland,Love On The Inside,Country,,"( C ) 2008 Mercury Records , a Division of UMG Recordings , Inc.",3:56,"July 29 , 2008",1
63,71,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 21-Aug-09",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,,652,"S.T.O.P ( feat . Ryan Tedder ) David Guetta Dance & Electronic November 24 , 2014",,Listen ( Deluxe ),,$ 1.29,2015 If Moving Your Mine,3:34,,0
64,268,"That Good Snoop Dogg & Wiz Khalifa Soundtrack,Music,Hip-Hop / Rap , Hardcore Rap , West Coast Rap , Gangsta Rap , Rap , Soundtrack $ 1.29 3:48",,Mac and Devin Go to High School ( Music from and Inspired By the Movie ),,,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,9-Dec-11,550,I 'm Good [ Explicit ] Wiz Khalifa Flight School [ Explicit ] 2013 Mad Decent 2:32,,,Rap & Hip-Hop,$ 0.99,,,"April 17 , 2009",0
65,129,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Nothing But the Beat Dance , Music , House , Electronic , Rock $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France",David Guetta,,,,,3:34,26-Aug-11,718,"Little Bad Girl ( Feat . Taio Cruz & Ludacris ) [ Explicit ] David Guetta Dance & Electronic $ 1.29 August 26 , 2011",,Nothing But The Beat,,,2009 Andy Henningsen,3:12,,0
66,66,Truce twenty one pilots,,Vessel,"Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,2:22,4-Jan-13,917,"Truce twenty one pilots Alternative Rock , Indie & Lo-Fi ( C ) 2000 Columbia Pictures Industries , Inc. January 4 , 2013",,Vessel,,$ 1.29,,2:22,,1
67,157,Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ) $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Shinedown,,"Rock , Music , Metal , Alternative , Hard Rock",,,5:06,18-Apr-11,827,Diamond Eyes ( Boom-Lay Boom-Lay Boom ) [ Live From Washington State ] Shinedown $ 1.29 5:44,,Somewhere In The Stratosphere,Rock,,( C ) 2005 MCA Nashville,,"April 18 , 2011",0
68,7,"VHS Outro ( Interlude ) X Ambassadors VHS Alternative , Music , Rock , Adult Alternative 2015 KIDinaKORNER/Interscope Records 1:25",,,,$ 1.29,,,30-Jun-15,906,Smoke ( Interlude ) [ Explicit ] ( C ) 2015 KIDinaKORNER/Interscope Records,X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,,0:24,"June 30 , 2015",0
69,196,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ] Kenny Chesney & Willie Nelson 4:16 2008,,Lucky Old Sun,"Country , Music , Contemporary Country , Honky Tonk",$ 0.99,"2008 Blue Chair Records , LLC",,,680,"That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Country , Contemporary Country $ 0.99 ( P ) 2008 Blue Chair Records , LLC 4:16",Kenny Chesney,Lucky Old Sun,,,,,"October 21 , 2008",1
70,99,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] 2010 Gum Prod licence exclusive Parlophone Music France 2:51,David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,,,21-Aug-09,769,"Missing You ( Feat . Novel ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 4:59 August 21 , 2009",,,,,,,,0
71,356,Hurt a Lot Worse When You Go Toby Keith ‰ ãÑ 2011 TriPower,,"Beyond The Hits , Vol . 1","Country , Music",Album Only,,4:21,20-Dec-11,562,"Days Go By Keith Urban Greatest Hits - 18 Kids $ 1.29 å © 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash 3:49",,,Country,,,,"November 20 , 2007",0
72,146,Through the Ghost $ 1.29 4:01 23-Mar-12,Shinedown,Amaryllis,"Rock , Music , Alternative , Grunge , Hard Rock , Metal",,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,461,"Through The Ghost Amaryllis $ 1.29 Krankbrother March 23 , 2012",Shinedown,,Rock,,,4:01,,1
73,366,"White Noise ( feat . AlunaGeorge ) Disclosure Electronic , Music $ 1.29 ‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited 15-Apr-14",,Settle ( Deluxe Version ),,,,4:37,,813,"Voices ( Wookie Remix ) [ feat . Sasha Keable ] Disclosure Settle ( The Remixes ) Electronica , Dance & Electronic 5:33",,,,$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",,"December 16 , 2013",0
74,83,The Whisperer ( feat . Sia ) Listen $ 1.29 3:54,David Guetta,,"Dance , Music , Electronic , House , Rock , French Pop",,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",,24-Nov-14,640,"Goodbye Friend ( feat . The Script ) David Guetta Dance & Electronic $ 1.29 November 24 , 2014",,Listen ( Deluxe ),,,2015 If Moving Your Mine,3:49,,0
75,236,Blame ( feat . John Newman ) [ BURNS Remix ] Blame ( Remixes ) [ feat . John Newman ] - EP $ 1.29 2014 Sony Music Entertainment UK Limited 4:17 10-Nov-14,Calvin Harris,,"Dance , Music",,,,,786,"Pray to God ( R3hab Remix ) Pray to God ( Remixes ) $ 1.29 September 25 , 2015",Calvin Harris feat . HAIM,,Dance & Electronic,,"( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States",4:31,,0
76,224,"Otherside Remix ( Live ) Otherside Remix ( Live ) - Single Hip-Hop/Rap , Music 2011 Macklemore , LLC 31-Aug-11",Macklemore & Ryan Lewis,,,$ 0.99,,6:10,,669,"English Girls Approximately ( Live in London 2 ) Ryan Adams Live After Deaf ( London 2 ) Folk , Rock $ 0.99",,,,,2012 PAXAM RECORDS,5:08,"July 2 , 2012",0
77,241,"Electro Man I Created Disco Electronic , Music , Pop , Dance , Rock $ 0.99 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited",Calvin Harris,,,,,4:58,11-Jun-07,597,Electro Man,Calvin Harris,I Created Disco,"Dance & Electronic , Pop , House",$ 0.99,2002 Defected Records Ltd,4:56,"February 22 , 2012",1
78,114,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France,,,"Dance , Music",,,2:51,21-Aug-09,766,"When Love Takes Over ( Feat . Kelly Rowland ; Electro Extended ; Continuous Mix Version ) Dance & Electronic $ 1.29 4:23 August 21 , 2009",David Guetta,One Love ( Deluxe Version ),,,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,,0
79,132,Find You ( feat . Matthew Koma & Miriam Bryant ) [ Mike Hawkins Remix ] Zedd $ 1.29 2014 Interscope Records 4:26 8-Apr-14,,Find You ( Remixes ),"Dance , Music , Electronic",,,,,473,Beautiful Now ( KDrew Remix ) [ feat . Jon Bellion ] Dance & Electronic $ 1.29 ( C ) 2015 Interscope Records 3:59,Zedd,Beautiful Now ( Remixes ),,,,,"July 10 , 2015",0
80,43,Afire Love Ed Sheeran 5:14 20-Jun-14,,x,"Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,"2014 Asylum Records UK , a Warner Music UK Company",,,932,Afire Love Ed Sheeran 5:14,,x,Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,,"June 20 , 2014",1
81,435,"This Love ( Karaoke Version ) Pop , Music 4:07 3-Mar-15",Taylor Swift,Taylor Swift Karaoke : 1989,,$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC",,,452,"This Love 1989 Pop ( C ) 2014 Big Machine Records , LLC . 4:10 October 27 , 2014",Taylor Swift,,,$ 1.29,,,,0
82,352,Stay the Night ( feat . Hayley Williams ) Album Only,Zedd,"NOW That 's What I Call Music , Vol . 49","Pop , Music",,"‰ ãÑ 2014 UMG Recordings , Inc. and Sony Music Entertainment",3:34,4-Feb-14,471,Beautiful Now ( Zonderling Remix ) [ feat . Jon Bellion ] Beautiful Now ( Remixes ),Zedd,,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,3:53,"July 10 , 2015",0
83,51,I 've Got All This Ringing In My Ears and None On My Fingers Fall Out Boy Infinity On High $ 0.99 2007 The Island Def Jam Music Group 4:06 6-Feb-07,,,"Alternative , Music , Rock , Adult Alternative , Punk",,,,,612,"I 've Got All This Ringing In My Ears And None On My Fingers Fall Out Boy Infinity On High Rock $ 0.99 February 6 , 2007",,,,,( C ) 2007 The Island Def Jam Music Group,4:06,,1
84,9,"Shining X Ambassadors Alternative , Music , Rock , Adult Alternative , Electronic $ 1.29 2015 KIDinaKORNER/Interscope Records 3:40 10-Aug-15",,The Reason - EP,,,,,,877,Shining X Ambassadors Alternative Rock $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records 3:37,,The Reason EP,,,,,"August 10 , 2015",1
85,345,"Kaskade - Fire & Ice Booklet Fire & Ice Dance , Music , House , Electronic 2011 Ultra Records , Inc. 25-Oct-11",Kaskade,,,Album Only,,--,,548,"ICE ( Kaskades ICE Mix ) Kaskade Dance & Electronic , House $ 1.29 2012 Coastal Entertainment 4:30",,Fire & Ice,,,,,"July 23 , 2013",0
86,443,Fly Solo 28-Mar-11,Wiz Khalifa,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20,,803,Fly Solo [ Clean ] Wiz Khalifa $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ],Rap & Hip-Hop,,,3:20,"March 28 , 2011",1
87,331,"Act My Age FOUR ( Ultimate Edition ) Pop , Music 3:18 17-Nov-14",One Direction,,,$ 1.29,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,,849,"Change My Mind Take Me Home : Yearbook Edition $ 1.29 3:32 November 9 , 2012",One Direction,,Pop,,2008 Big Love,,,0
88,126,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 2:51",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09,651,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) David Guetta Dance & Electronic $ 1.29 2015 If Moving Your Mine 3:12",,Listen ( Deluxe ),,,,,"November 24 , 2014",0
89,398,"Ha ( feat . Brisco & 4 Mill ) Hip-Hop/Rap , Music Album Only 3:54",Flo Rida,R.O.O.T.S. ( Deluxe Version ),,,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,30-Mar-09,791,"Shone [ Feat . Pleasure P ] R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ] ( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Flo Rida,,Rap & Hip-Hop,$ 1.29,,4:13,"March 30 , 2009",0
90,405,Take You Believe $ 1.29 ‰ ãÑ 2012 The Island Def Jam Music Group 19-Jun-12,Justin Bieber,,"Pop , Music , Dance , Vocal , Teen Pop , Rock",,,3:40,,475,"Take You ( Album Version ) Pop $ 1.29 ( C ) 2012 The Island Def Jam Music Group 3:40 June 19 , 2012",Justin Bieber,Believe,,,,,,1
91,145,Second Chance ( Live Acoustic from Kansas City ) $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 18-Apr-11,Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",,,5:06,,830,Simple Man ( Live From Washington State ) Shinedown Somewhere In The Stratosphere Rock ( C ) 2005 MCA Nashville,,,,$ 1.29,,7:35,"April 18 , 2011",0
92,29,Lifted ( feat . Emeli Sand ' © & Professor Green ) 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,,4:15,6-May-14,578,Never Been The Same [ feat . Thabo ] Hotel Cabana ( Deluxe Version ) [ Explicit ] $ 1.29,Naughty Boy,,Pop,,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:29,"May 6 , 2014",0
93,109,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51,,One Love ( Deluxe Version ),"Dance , Music",,,,21-Aug-09,697,"My Shawty ( Album Version ( Explicit ) ) [ feat . Fiend ] [ Explicit ] $ 0.99 May 20 , 2003",David Banner,Mississippi-The Album ( Explicit Version ),Pop,,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",3:54,,0
94,320,"Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music $ 1.29 2:31",Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,16-Jun-15,788,"Que Que feat . Maluca ( Toy Selectah Remix ) Dillon Francis & Diplo Dance & Electronic $ 0.99 4:50 August 23 , 2011",,Que Que Remix EP,,,2011 Mad Decent,,,0
95,95,"Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ] David Guetta 2011 What A Music Ltd , licence exclusive Parlophone Music France",,Titanium ( Remixes ) [ feat . Sia ],"Dance , Music , Electronic",$ 0.99,,6:37,20-Jan-12,573,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ DJ LBR Remix ] Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ] Dance & Electronic $ 1.29 2015 Michelle Kelly May 12 , 2015",David Guetta,,,,,3:23,,0
96,228,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker ) Uptown Special Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited 13-Jan-15",Mark Ronson,,"Pop , Music , R&B / Soul , Funk , Soul",$ 1.29,,2:16,,897,"Crack In the Pearl , Pt . II Uptown Special [ Clean ] $ 1.29 January 13 , 2015",Mark Ronson,,Pop,,2015 Real Sounds,2:16,,1
97,2,Slow Down ( Smash Mode Remix ) Selena Gomez $ 1.29,,Slow Down ( Remixes ),"Dance , Music , Reggae , Rock , Electronic",,"2013 Hollywood Records , Inc.",5:21,20-Aug-13,825,"Slow Down ( Smash Mode Remix ) Selena Gomez Dance & Electronic $ 1.29 ( C ) 2013 Hollywood Records , Inc. 5:21 August 20 , 2013",,Slow Down Remixes,,,,,,1
98,428,"Little White Lies One Direction Pop , Music , Rock , Teen Pop , Pop/Rock , Dance $ 1.29 3:17 25-Nov-13",,Midnight Memories ( Deluxe Edition ),,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,,689,"Little Black Dress Midnight Memories ( Deluxe ) Pop $ 1.29 November 25 , 2013",One Direction,,,,"( C ) 2014 Disney Enterprises , Inc.",2:37,,0
99,246,"Applause ( Goldhouse Remix ) Applause ( Remixes ) Pop , Music , Electronic , Rock $ 1.29 4:34 30-Sep-13",Lady Gaga,,,,2013 Interscope Records,,,466,Applause ( DJ White Shadow Electrotech Remix ) Lady Gaga ( C ) 2013 Interscope Records,,Applause ( Remixes ),Pop,$ 1.29,,5:49,"September 30 , 2013",0
100,166,"Son of Sam ( Bonus Track ) Shinedown Rock , Music , Metal , Alternative , Grunge , Hard Rock 3:37 23-Jun-08",,The Sound of Madness ( Deluxe Version ),,Album Only,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,,,880,"Son Of Sam ( Bonus Track ) The Sound Of Madness [ Explicit ] [ Deluxe ] Rock $ 0.99 2005 Z Records 3:37 June 24 , 2008",Shinedown,,,,,,,1
101,102,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France,,One Love ( Deluxe Version ),"Dance , Music",,,2:51,21-Aug-09,641,"Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) Listen ( Deluxe ) Dance & Electronic",David Guetta,,,$ 1.29,2015 If Moving Your Mine,3:58,"November 24 , 2014",0
102,318,It Girl Jason Derulo $ 1.99 3:13,,Future History ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",,2011 Warner Bros. . Records Inc.,,16-Sep-11,555,"It Girl Jason Derulo Pop ( C ) 2013 Hit Red Records under exclusive license to Capitol Records Nashville 3:12 September 16 , 2011",,Future History ( Deluxe Version ),,$ 1.29,,,,1
103,126,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 2:51",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09,643,Sun Goes Down ( Feat . Magic ! & Sonny Wilson ) $ 1.29 2015 If Moving Your Mine,David Guetta,Listen ( Deluxe ),Dance & Electronic,,,3:31,"November 24 , 2014",0
104,395,Who Dat Girl ( feat . Akon ) Flo Rida $ 1.29,,"Only One Flo , Pt. 1 ( Deluxe Version )","Hip-Hop/Rap , Music , Rap , Dirty South",,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:19,26-Nov-10,774,"On and On ( Feat . Kevin Rudolf ) Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 2:58 November 26 , 2010",Flo Rida,,,,,,,0
105,278,"Remember You ( feat . The Weeknd ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99",Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,742,"Initiation ( feat . Lola Monroe ) [ Explicit ] Wiz Khalifa O.N.I.F.C. [ Explicit ] $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:29 December 4 , 2012",,,Rap & Hip-Hop,,,,,0
106,257,Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 5:20,,,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,4-Dec-12,737,Medicated ( feat . Chevy Woods & Juicy J ) [ Explicit ] $ 1.29 5:31,Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,"December 4 , 2012",0
